Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
USPH,121.13,1.21156417,1.45,Buy,40241,1556568952,50.79149514,2.3563,5400,Health Services
USX,7,1.15606936,0.08,Sell,215434,347083065,1330.76923077,0.0243,8572,Transportation
UTL,42.05,1.49650012,0.62,Buy,54149,631048555,20.61912109,2.0095,513,Utilities
UTMD,85.71,-1.14186851,-0.99,Sell,3790,312018684,27.34843228,3.1837,182,Health Technology
UTZ,22.34,-2.23194748,-0.51,Buy,365829,1326649464,,-0.0594,3,Consumer Non-Durables
UUUU,4.015,10.60606061,0.385,Buy,6711872,527572850,,-0.30866554,95,Non-Energy Minerals
UVE,14.635,1.00069013,0.145,Sell,62834,458731224,,-0.4182,805,Finance
UVSP,20.05,1.51898734,0.3,Buy,37313,586805355,15.84055181,1.2489,873,Finance
UVV,48.84,3.1467793,1.49,Buy,62659,1197449902,20.95967421,2.2702,24000,Consumer Non-Durables
VAPO,27.78,-0.78571429,-0.22,Buy,131527,712868136,,-2.0949,284,Health Technology
VBIV,3.35,-4.28571429,-0.15,Buy,4997526,812087815,,-0.2071,125,Health Technology
VBTX,25.065,2.22267537,0.545,Buy,183051,1244757978,15.51407782,1.592,676,Finance
VCEL,29.03,2.76106195,0.78,Buy,191937,1316299480,,0.0042,241,Health Technology
VCRA,41.79,3.44059406,1.39,Buy,186931,1358549054,,-0.3627,665,Electronic Technology
VCTR,24.18,4.72065829,1.09,Strong Buy,39500,1631674331,8.72044716,2.8813,358,Finance
VEC,47.6,1.83996577,0.86,Neutral,11388,553330960,17.81997026,2.6635,7200,Commercial Services
VECO,19.215,-0.44041451,-0.085,Buy,252221,950649132,,-0.8642,954,Electronic Technology
VERI,29.75,-1.78276659,-0.54,Strong Buy,1307102,928950507,,-1.9149,277,Technology Services
VERU,9.0067,-3.04951561,-0.2833,Buy,2414916,629747496,,-0.2779,339,Health Technology
VET,4.46,5.18867925,0.22,Buy,1687116,706018000,,-6.96574958,790,Energy Minerals
VFF,12.01,21.92893401,2.16,Buy,7079268,799984178,,-0.05195583,1000,Process Industries
VGR,11.84,0.50933786,0.06,Buy,266673,1816522050,26.54348806,0.4507,1418,Consumer Non-Durables
VHC,5.3334,-4.24775583,-0.2366,Buy,283740,378742338,1.40394213,4.0282,20,Technology Services
VHI,17.2,3.24129652,0.54,Buy,17638,486297320,11.472249,1.4522,2200,Process Industries
VIE,36.38,1.02749236,0.37,Sell,93021,1996085000,,-2.4637,139,Health Technology
VITL,27.87,0.36010083,0.1,Sell,217561,1097792448,,,,Process Industries
VIVO,20.92,-0.66476733,-0.14,Buy,178442,902135252,19.71725494,1.0779,750,Health Technology
VKTX,6.2842,-0.7235387,-0.0458,Sell,803591,459597600,,-0.4971,19,Health Technology
VLDR,26.2885,-3.98648649,-1.0915,Buy,9607030,462220326,,-0.158,2,Electronic Technology
VLRS,11.17,1.91605839,0.21,Buy,378822,1161580000,,-1.7764,4950,Transportation
VMD,8.02,1.26262626,0.1,Sell,176862,313944504,10.88276926,0.76676025,418,Health Services
VNDA,13.51,-1.88816267,-0.26,Buy,104185,738884867,39.17496444,0.3567,284,Health Technology
VNOM,11.91,6.05520926,0.68,Buy,344763,811633108,,-2.3939,,Energy Minerals
VNTR,3,2.3890785,0.07,Buy,64947,321293420,,-2.1384,4000,Process Industries
VOXX,13.25,0.83713851,0.11,Buy,100110,316912891,,-0.8404,912,Electronic Technology
VPG,30.42,1.36621126,0.41,Buy,7948,412960231,28.1071462,1.0728,2400,Electronic Technology
VRAY,3.97,-0.25125628,-0.01,Buy,394414,589545000,,-0.8612,309,Health Technology
VRCA,12.095,7.32031943,0.825,Buy,67341,312843223,,-1.4964,17,Health Technology
VREX,16.255,-0.4592774,-0.075,Sell,62008,636412000,,-1.4634,2000,Health Technology
VRNA,7.67,-2.91139241,-0.23,Buy,18802,409364000,,-2.8082,25,Health Technology
VRRM,13.55,1.11940299,0.15,Buy,222844,541800000,314.55399061,0.0454,779,Transportation
VRS,11.93,-0.74875208,-0.09,Buy,120415,402316583,3.29134721,3.7254,3700,Process Industries
VRTS,211.1,1.73984288,3.61,Buy,13259,1607135965,29.08996593,7.7661,578,Finance
VRTU,51.06,1.22918319,0.62,Buy,766792,1547603070,40.17842919,1.3436,22830,Technology Services
VRTV,21.23,3.40964442,0.7,Strong Buy,46459,336626448,63.85692068,0.3515,8000,Distribution Services
VSEC,40.25,1.48764498,0.59,Buy,11888,444802750,,-0.0934,2776,Industrial Services
VSTM,2.345,-0.21276596,-0.005,Strong Buy,1548228,397271160,,-0.9208,135,Health Technology
VSTO,26.28,2.21703617,0.57,Buy,1620391,1531013924,,-0.1182,4400,Consumer Durables
VTOL,26.78,2.64469145,0.69,Buy,35513,795952332,51.38861532,5.1123,707,Transportation
VTRU,14.26,-0.97222222,-0.14,Sell,3220,328808506,,-0.0021918,5711,Commercial Services
VUZI,9.64,-9.05660377,-0.96,Buy,3625911,411808268,,-0.7444,88,Electronic Technology
VVI,33.97,5.00772798,1.62,Buy,47399,691909908,,-16.3599,5361,Commercial Services
VXRT,7.025,-1.61064426,-0.115,Buy,4351462,769019725,,-0.3509,14,Health Technology
VYGR,8.44,-6.5337763,-0.59,Sell,998881,316964415,8.68018841,1.0665,185,Health Technology
VYNE,1.805,1.97740113,0.035,Buy,1866471,302182200,,-3.1953,40,Health Technology
WABC,53.95,2.19738587,1.16,Sell,36213,1449582550,18.45804196,2.8638,737,Finance
WAFD,25.48,2.53521127,0.63,Buy,180200,1931801872,11.07743057,2.2441,2080,Finance
WASH,44.18,1.91464821,0.83,Buy,21227,762758864,11.28935649,3.854,619,Finance
WBT,12.58,4.57190357,0.55,Buy,1506048,1781686440,,-0.0647,5100,Producer Manufacturing
WDR,25.175,0.01986492,0.005,Buy,314840,1574631938,17.88785445,1.4071,1162,Finance
WETF,5.505,2.32342007,0.125,Buy,807097,818301000,,-0.3307,208,Finance
WHD,26.07,2.63779528,0.67,Buy,172525,1238661870,27.0586982,1.043,1100,Industrial Services
WIFI,12.8246,1.62123613,0.2046,Neutral,155393,573335338,,-0.4186,411,Technology Services
WIMI,6.31,1.28410915,0.08,Buy,933890,353409000,,,147,Technology Services
WINA,185.43,-1.29877043,-2.44,Buy,653,693563829,24.39435816,8.0346,98,Finance
WIRE,56.62,1.12520093,0.63,Buy,25434,1168166854,18.56986501,3.0237,1380,Producer Manufacturing
WLDN,41.97,-1.43259746,-0.61,Buy,48389,506741583,,-0.6331,1451,Commercial Services
WLKP,22.6781,0.43445527,0.0981,Buy,23617,798144390,11.59911645,1.9467,150,Process Industries
WLL,25.94,10.19541206,2.4,Buy,336780,991362000,,-40.303,505,Energy Minerals
WMK,47.31,1.39305615,0.65,Sell,18480,1271487368,10.60189498,4.4011,23000,Retail Trade
WNC,17.5,1.62601626,0.28,Buy,105640,927158002,,-1.5948,6900,Producer Manufacturing
WNW,49.5,20.55528495,8.44,,1887747,1232500000,,,,Retail Trade
WOW,10.24,2.4,0.24,Buy,170780,890161250,43.49717268,0.2322,2200,Communications
WPRT,5.735,8.61742424,0.455,Buy,4988023,787459120,,-0.07943103,1294,Producer Manufacturing
WRE,21.35,-0.74384007,-0.16,Sell,159005,1771830000,35.7605985,0.6023,125,Finance
WRLD,102.02,1.25049623,1.26,Sell,39944,699972537,16.52778689,6.1666,3744,Finance
WSBC,29.375,2.81764088,0.805,Buy,82715,1971527404,17.55345294,1.6297,2705,Finance
WSBF,18.51,2.60532151,0.47,Buy,80114,465743067,7.18667835,2.521,824,Finance
WSR,7.77,-0.25673941,-0.02,Buy,163457,329940000,17.60054225,0.4577,108,Finance
WTBA,19.48,1.19480519,0.23,Buy,25313,320821964,10.0234314,1.9339,171,Finance
WTI,2.39,6.69642857,0.15,Buy,2834028,340976090,5.71574381,0.3919,291,Energy Minerals
WTRE,34.7,0.02882675,0.01,Buy,72474,690476640,,-0.7812,11,Finance
WTTR,4.26,3.64963504,0.15,Sell,276044,370738907,,-3.8501,3900,Industrial Services
WVE,8.78,0.57273769,0.05,Sell,254080,322845273,,-5.045,301,Health Technology
WW,27.535,5.09541985,1.335,Sell,570505,1874957276,20.01069274,1.355,17000,Consumer Services
XBIT,16.49,-1.37559809,-0.23,Sell,72361,481922082,1.15346938,16.3454,60,Health Technology
XENE,14.76,-1.6,-0.24,Buy,106791,518109520,,-0.8846,104,Health Technology
XENT,22.93,-1.37634409,-0.32,Strong Buy,83207,750246670,,-1.8522,402,Health Technology
XHR,14.67,2.51572327,0.36,Buy,223380,1627490000,,-1.5173,48,Finance
XL,31.7,80.93607306,14.18,Strong Sell,70330998,907206250,,-0.0296,,Finance
XOMA,44.46,-2.15669014,-0.98,Buy,22215,490042566,,-1.3979,10,Health Technology
XPEL,52.23,-0.45740423,-0.24,Buy,164576,1448280870,86.21426224,0.6086,230,Consumer Durables
XXII,2.38,1.27659574,0.03,Buy,1425402,330456648,,-0.1406,67,Health Technology
YI,6.67,2.4577573,0.16,Buy,642072,301800000,,-0.8398,1932,Retail Trade
YORW,47.42,2.46326707,1.14,Buy,9955,618309000,37.03585147,1.2506,106,Utilities
YPF,5.065,1.09780439,0.055,Neutral,576877,1970240000,,-4.6332,,Energy Minerals
ZEAL,35.81,-1.89041096,-0.69,Sell,1016,1450350000,,-2.6671,179,Health Technology
ZGNX,20.03,-1.28141942,-0.26,Strong Sell,560278,1114018731,,-3.8405,141,Health Technology
ZIOP,2.885,-1.8707483,-0.055,Buy,1235174,618229535,,-0.3621,73,Health Technology
ZIXI,8.89,-1.5503876,-0.14,Buy,511868,506652657,,-0.2844,566,Technology Services
ZUMZ,36.43,0.19251925,0.07,Buy,215480,930746880,12.98756965,2.8502,9195,Retail Trade
ZUO,13.81,-1.35714286,-0.19,Buy,773351,1644364000,,-0.6756,1249,Technology Services
ZYXI,13.89,-2.1141649,-0.3,Buy,294886,482552490,47.71351715,0.3086,283,Health Technology
